1,1,114.23,328.5,147.69,68.39999999999998,1,1,1.0
1,2,208.08,246.08,96.15,49.309999999999974,1,1,1.0
1,3,731.24,265.05,77.67999999999995,41.75999999999999,1,1,1.0
2,1,98.78,335.5,138.42,64.49000000000001,1,1,1.0
2,2,208.08,246.56,96.15,48.19999999999999,1,1,1.0
2,3,718.49,265.82,77.67999999999995,41.75999999999999,1,1,1.0
3,1,71.15,339.05,141.75,64.49000000000001,1,1,1.0
3,2,208.08,247.04,96.15,47.099999999999994,1,1,1.0
3,3,705.69,269.88,77.67999999999995,41.75999999999999,1,1,1.0
4,1,46.35,342.5,146.45000000000002,66.17000000000002,1,1,1.0
4,2,208.08,247.52,96.15,45.99999999999997,1,1,1.0
4,3,692.07,270.09,77.68999999999994,41.76000000000005,1,1,1.0
5,1,20.89,345.6,148.81,67.13999999999999,1,1,1.0
5,2,208.08,248.0,96.16,44.89999999999998,1,1,1.0
5,3,678.6,273.16,76.32999999999993,41.75999999999999,1,1,1.0
6,1,0.0,347.5,152.32,71.0,1,1,1.0
6,2,208.08,248.8,96.16,44.110000000000014,1,1,1.0
6,3,663.77,274.56,80.52999999999997,42.54000000000002,1,1,1.0
7,1,0.0,352.33,125.76,71.0,1,1,1.0
7,2,208.08,249.6,96.16,43.33000000000001,1,1,1.0
7,3,648.2,276.0,85.2299999999999,44.0,1,1,1.0
8,1,0.0,355.95,103.3,72.85000000000002,1,1,1.0
8,2,208.08,250.4,96.16,42.53999999999999,1,1,1.0
8,3,632.26,278.2,85.24000000000001,44.69999999999999,1,1,1.0
9,1,0.0,359.9,76.37,65.41000000000003,1,1,1.0
9,2,208.08,250.49,96.16,42.46999999999997,1,1,1.0
9,3,619.79,280.19,85.24000000000001,44.69999999999999,1,1,1.0
10,1,0.0,365.4,53.93,59.910000000000025,1,1,1.0
10,2,208.08,250.58,96.16,42.390000000000015,1,1,1.0
10,3,603.33,281.2,85.26999999999998,45.69,1,1,1.0
11,1,0.0,372.6,30.08,56.299999999999955,1,1,1.0
11,2,208.08,250.67,96.16,42.31000000000003,1,1,1.0
11,3,588.4,283.0,87.68000000000006,48.06,1,1,1.0
12,2,208.08,250.76,96.16,42.24000000000001,1,1,1.0
12,3,572.9,283.0,90.70000000000005,49.80000000000001,1,1,1.0
13,2,208.08,250.85,96.16,42.16,1,1,1.0
13,3,557.29,287.6,90.70000000000005,42.599999999999966,1,1,1.0
14,2,208.08,250.94,96.16,42.089999999999975,1,1,1.0
14,3,543.35,290.6,88.25,47.299999999999955,1,1,1.0
15,2,208.08,251.03,96.16,42.01000000000002,1,1,1.0
15,3,525.19,291.59,93.00999999999999,50.01000000000005,1,1,1.0
16,2,208.08,251.12,96.16999999999999,41.93000000000001,1,1,1.0
16,3,509.77,294.13,93.00999999999999,51.31999999999999,1,1,1.0
17,2,208.08,251.21,96.16999999999999,41.859999999999985,1,1,1.0
17,3,491.26,298.01,95.84000000000003,51.329999999999984,1,1,1.0
18,2,208.08,251.3,96.16999999999999,41.77999999999997,1,1,1.0
18,3,471.81,298.2,97.58999999999997,53.98000000000002,1,1,1.0
19,2,208.08,251.39,96.16999999999999,41.710000000000036,1,1,1.0
19,3,456.84,301.03,99.66000000000003,53.98000000000002,1,1,1.0
20,2,208.08,251.48,96.16999999999999,41.630000000000024,1,1,1.0
20,3,437.5,304.2,99.65999999999997,54.410000000000025,1,1,1.0
21,2,208.08,251.57,96.16999999999999,41.55000000000001,1,1,1.0
21,3,421.08,307.35,105.02000000000004,54.40999999999997,1,1,1.0
22,2,208.08,251.66,96.16999999999999,41.47999999999999,1,1,1.0
22,3,403.54,309.1,105.06,56.92999999999995,1,1,1.0
23,2,208.08,251.75,96.16999999999999,41.39999999999998,1,1,1.0
